   ,DEL_DATE,SHOP_CODE,MATERIAL,EFF_DURATION,DELAY_FROM,DELAY_TO,DELAY_DURN,CUM_DELAY,EQPT,SUB_EQPT,EFF_DURN
22584,10/7/2004,10,others,1,0,0,1,1,LOCP,"CO-44,45",1
28635,8/18/2004,10,others,1.75,11.15,13,1.45,1.45,BRC,CO-66,1.75
28906,8/16/2004,10,others,1,8,9,1,1,LOCP,CO-44,1
31944,7/23/2004,10,others,1,10.1,11.1,1,1,LOCP,CO-44,1
32103,7/22/2004,10,others,1,9,10,1,1,LOCP,CO-51,1
32372,7/20/2004,10,others,1,12.3,13.3,1,1,LOCP,CO-44,1
32373,7/20/2004,10,others,3,12.3,15.3,3,3,BRC,CO-34,3
33497,7/11/2004,10,others,0.333333,0,0.2,0.2,0.2,OT-1,CO-9,0.333333
34375,7/5/2004,10,others,1.75,3,4.45,1.45,1.45,LOCP,CO-44,1.75
38153,6/6/2004,10,others,0.833333,2.1,3,0.5,0.5,LOCP,CO-44,0.833333
38742,6/1/2004,10,others,2.5,6,8.3,2.3,2.3,LOCP,CO-50,2.5
39388,5/28/2004,10,others,4.25,13.3,17.45,4.15,4.15,OT-2,CO-3,4.25
40519,5/20/2004,10,others,1,11,12,1,1,BRC,CO-85,1
43647,4/26/2004,10,others,0.5,17.5,18.2,0.3,0.3,BRC,CO-32,0.5
44040,4/23/2004,10,others,1,19.45,20.45,1,1,BRC,CO-32,1
46351,4/2/2004,10,others,11,7.3,18.3,11,11,others,CO-16,11
46490,4/1/2004,10,others,9.5,9,18.3,9.3,9.3,others,CO-5,9.5
48372,3/16/2004,10,others,2.5,6,8.3,2.3,5.5,LOCP,CO-39,2.5
49884,3/4/2004,10,others,1.666667,11.3,13.1,1.4,1.4,BRC,CO-30,1.666667
49958,3/4/2004,10,others,0.5,0,0,0.3,0.3,OT-1,CO-11,0.5
51809,2/18/2004,10,others,10,9,19,10,10,others,CO-61,10
56202,1/16/2004,10,others,0.75,23,23.45,0.45,0.45,LOCP,CO-51,0.75
56283,1/16/2004,10,others,1.583333,2.1,3.45,1.35,1.35,LOCP,CO-38,1.583333
56349,1/15/2004,10,others,3.333333,2.4,6,3.2,3.2,LOCP,CO-39,3.333333
57232,1/8/2004,10,others,9,9.3,18.3,9,9,others,CO-7,9
57499,1/6/2004,10,others,1.5,14,15.3,1.3,1.3,OT-3,CO-21,1.5
63102,11/25/2003,10,others,2.25,6,8.15,2.15,2.45,OT-2,CO-5,2.25
63651,11/21/2003,10,others,1.5,23.3,1,1.3,1.3,others,CO-6,1.5
64602,11/14/2003,10,others,3.833333,21.1,1,3.5,3.5,OT-1,CO-6,3.833333
69232,10/12/2003,10,others,1,6.3,7.3,1,1,WBRC,CO-63,1
71702,9/25/2003,10,others,0.5,5.3,6,0.3,0.3,OT-2,CO-5,0.5
73477,9/14/2003,10,others,0.75,23.15,0,0.45,0.45,BRC,CO-31,0.75
73487,9/14/2003,10,others,6.5,16,22.3,6.3,6.3,WBRC,CO-26,6.5
80014,7/30/2003,10,others,1,16.3,17.3,1,1,RMB,CO-71,1
32617,7/18/2004,11,others,1.25,13.5,15.05,1.15,1.15,LOCP,CO-50,1.25
32682,7/17/2004,11,others,0.916667,17.5,18.45,0.55,0.55,LOCP,CO-51,0.916667
36081,6/21/2004,11,others,1.25,10.3,11.45,1.15,1.15,LOCP,CO-50,1.25
38604,6/2/2004,11,others,1,19.4,20.4,1,1,LOCP,CO-51,1
38725,6/1/2004,11,others,1,20.45,21.45,1,1,LOCP,CO-44,1
53320,2/7/2004,11,others,9,9,18,9,9,others,"CO-59,62",9
73841,9/12/2003,11,others,7.5,10,17.3,7.3,7.3,LOCP,CO-38,7.5
2645,3/9/2005,12,others,12.666667,9,21.4,12.4,12.4,others,CO-60,12.666667
22057,10/11/2004,12,others,10.333333,9,19.2,10.2,10.2,others,"CO-6,9,12",10.333333
30806,8/1/2004,12,others,1.916667,15,16.55,1.55,1.55,others,CO-66,1.916667
50051,3/3/2004,12,others,1,15.15,16.15,1,1,LOCP,CO-111,1
41420,5/13/2004,14,others,2.5,6,8.3,2.3,2.3,LOCP,CO-51,2.5
54689,1/28/2004,14,others,2.25,18.3,20.45,2.15,2.15,LOCP,CO-49,2.25
57224,1/8/2004,14,others,1.5,0,0,1.3,1.3,RMB,CO-71,1.5
61898,12/5/2003,14,others,2.5,22,0.3,2.3,2.3,BRC,CO-60,2.5
61982,12/4/2003,14,others,1,0,0,1,1,BRC,CO-60,1
66387,11/2/2003,14,others,4,6,10,4,4,others,CO-71,4
68229,10/19/2003,14,others,2,0,0,2,2,LOCP,CO-50,2
75935,8/27/2003,14,others,4.333333,14.55,19.15,4.2,4.2,LOCP,CO-20,4.333333
1041,3/23/2005,15,others,10.5,9,19.3,10.3,10.3,others,CO-1,10.5
1752,3/17/2005,15,others,3,14,17,3,3,others,CO-50,3
1791,3/16/2005,15,others,1.333333,17,18.2,1.2,1.2,others,CO-49,1.333333
1805,3/16/2005,15,others,1.583333,8.15,9.5,1.35,1.35,OT-3,CO-2,1.583333
5154,2/17/2005,15,others,2,3,5,2,2,LOCP,CO-44,2
5571,2/14/2005,15,others,8.5,10,18.3,8.3,8.3,others,"CO-5,8,11",8.5
7898,1/28/2005,15,others,2.166667,6,8.1,2.1,10.1,WBRC,CO-26,2.166667
7915,1/28/2005,15,others,6,6,12,6,14,others,CO-53,6
8213,1/26/2005,15,others,1.5,15,16.3,1.3,1.3,LOCP,CO-45,1.5
9254,1/18/2005,15,others,8,22,6,8,8,WBRC,CO-26,8
9306,1/17/2005,15,others,8,22,6,8,8,others,CO-53,8
12503,12/24/2004,15,others,1.5,0,0,1.3,1.3,BRC,CO-30,1.5
12800,12/22/2004,15,others,1.333333,23.1,0.3,1.2,1.2,OT-3,CO-15,1.333333
14817,12/6/2004,15,others,1.333333,18,19.2,1.2,1.2,LOCP,CO-36,1.333333
15142,12/4/2004,15,others,1,19.45,20.45,1,1,BRC,"CO-60,63",1
18316,11/9/2004,15,others,10.5,9,19.3,10.3,10.3,others,CO-63,10.5
19270,11/2/2004,15,others,0.416667,1.15,1.4,0.25,0.25,BRC,CO-62,0.416667
19793,10/29/2004,15,others,0.75,1.05,1.5,0.45,0.45,WBRC,CO-54,0.75
19823,10/29/2004,15,others,1.25,1.5,3.05,1.15,1.15,WBRC,CO-54,1.25
20659,10/22/2004,15,others,7.5,6,13.3,7.3,10.3,LOCP,CO-45,7.5
21208,10/18/2004,15,others,1.75,14.45,16.3,1.45,1.45,OT-2,CO-3,1.75
21216,10/18/2004,15,others,3.083333,10.15,13.2,3.05,3.05,OT-2,CO-3,3.083333
22811,10/5/2004,15,others,0.416667,11.15,11.4,0.25,0.25,OT-1,CO-16,0.416667
26201,9/6/2004,15,others,2.75,1.15,4,2.45,2.45,OT-2,CO-11,2.75
26728,9/2/2004,15,others,3,3,6,3,3,LOCP,CO-45,3
31835,7/24/2004,15,others,1.833333,22.3,0.2,1.5,1.5,LOCP,CO-45,1.833333
32168,7/21/2004,15,others,3,6,9,3,13.3,others,CO-33,3
33222,7/13/2004,15,others,5.916667,6.05,12,5.55,5.55,OT-1,CO-21,5.916667
33966,7/8/2004,15,others,2.333333,19.4,22,2.2,2.2,LOCP,CO-20,2.333333
35258,6/28/2004,15,others,1,20,21,1,1,OT-2,CO-14,1
36065,6/21/2004,15,others,4,18,22,4,4,OT-3,CO-2,4
36196,6/20/2004,15,others,10.5,19.3,6,10.3,10.3,others,CO-33,10.5
36744,6/16/2004,15,others,1,7,8,1,1,OT-2,CO-45,1
36795,6/15/2004,15,others,0.25,11.25,11.4,0.15,0.15,OT-2,CO-36,0.25
37983,6/7/2004,15,others,2,6,8,2,3.15,LOCP,CO-45,2
38306,6/5/2004,15,others,1.25,18.15,19.3,1.15,1.15,OT-2,CO-14,1.25
38586,6/3/2004,15,others,0.25,16.45,17,0.15,0.15,BRC,CO-32,0.25
38655,6/2/2004,15,others,0.25,11.25,11.4,0.15,0.15,LOCP,CO-36,0.25
40294,5/22/2004,15,others,4,18,22,4,4,OT-3,CO-2,4
40298,5/21/2004,15,others,3.25,22,1.15,3.15,3.15,OT-3,CO-7,3.25
45331,4/11/2004,15,others,1.25,4.45,6,1.15,1.15,LOCP,CO-45,1.25
46301,4/3/2004,15,others,12,6,18,12,33,others,CO-26,12
47947,3/20/2004,15,others,1.25,16.3,17.45,1.15,1.15,OT-1,CO-16,1.25
50491,2/29/2004,15,others,4.083333,14,18.05,4.05,4.05,OT-3,CO-24,4.083333
53010,2/9/2004,15,others,1.833333,2.4,4.3,1.5,1.5,LOCP,CO-51,1.833333
53016,2/9/2004,15,others,1,4.45,5.45,1,1,LOCP,CO-44,1
53197,2/8/2004,15,others,0.75,11.15,12,0.45,0.45,OT-2,CO-10,0.75
55166,1/24/2004,15,others,9,9,18,9,9,others,CO-61,9
55249,1/23/2004,15,others,21,9,6,21,21,others,CO-26,21
55739,1/20/2004,15,others,9,9,18,9,9,others,CO-24,9
56040,1/18/2004,15,others,4.25,11.15,15.3,4.15,4.15,others,CO-10,4.25
57980,1/3/2004,15,others,3.25,12,15.15,3.15,3.15,LOCP,CO-36,3.25
58566,12/29/2003,15,others,13.5,14,3.3,13.3,13.3,others,CO-58,13.5
58866,12/27/2003,15,others,3,0.3,3.3,3,3,LOCP,CO-58,3
64766,11/13/2003,15,others,0.5,19,19.3,0.3,0.3,OT-3,"CO-5,8,11",0.5
68445,10/17/2003,15,others,10.5,9,19.3,10.3,10.3,others,"CO-5,8,11",10.5
71961,9/23/2003,15,others,0.333333,10.4,11,0.2,0.2,OT-3,CO-12,0.333333
75168,9/2/2003,15,others,3.5,6,9.3,3.3,8.5,LOCP,CO-20,3.5
76657,8/22/2003,15,others,7,11,18,7,7,others,CO-77,7
79342,8/4/2003,15,others,3.5,1,4.3,3.3,3.3,OT-3,CO-20,3.5
79407,8/4/2003,15,others,1,0.4,1.4,1,1,OT-2,CO-20,1
80185,7/29/2003,15,others,5.333333,0.4,6,5.2,5.2,LOCP,CO-20,5.333333
