   ,DEL_DATE,SHOP_CODE,MATERIAL,EFF_DURATION,DELAY_FROM,DELAY_TO,DELAY_DURN,CUM_DELAY,EQPT,SUB_EQPT,EFF_DURN
61603,12/7/2003,7,20R,0.583333,16.15,16.5,0.35,0.35,OT-3,others,0.583333
61611,12/7/2003,7,20R,8.5,10,18.3,8.3,8.3,WBRC,CC-51,8.5
61631,12/7/2003,7,20R,9,10,19,9,9,BRC,CO-31,9
61655,12/7/2003,7,20R,5.666667,12.2,18,5.4,5.4,CT-1,others,5.666667
61702,12/6/2003,7,20R,6,6,12,6,190,PCM,M/C-2,6
61705,12/6/2003,7,20R,6.083333,23.55,6,6.05,6.05,CT-1,others,6.083333
61706,12/6/2003,7,20R,24,6,6,24,214.1,TG-2,others,24
61714,12/6/2003,7,20R,24,6,6,24,143.3,CCP,TDP,24
61715,12/6/2003,7,20R,24,6,6,24,84.25,FK-1,others,24
61716,12/6/2003,7,20R,24,6,6,24,11570,LBSS-1,TR-2,24
61734,12/6/2003,7,20R,0.5,0,0,0.3,0.3,MILL,others,0.5
61735,12/6/2003,7,20R,24,6,6,24,36,PCM,M/C-3,24
61738,12/6/2003,7,20P,0.25,21.05,21.2,0.15,0.15,CONV-A,others,0.25
61765,12/6/2003,7,20P,0.333333,0,0,0.2,0.2,MILL,others,0.333333
61813,12/5/2003,7,20P,3.916667,0,3.55,3.55,3.55,CCM-6,others,3.916667
61814,12/5/2003,7,20P,0.666667,17.1,17.5,0.4,0.4,others,PM-8,0.666667
61824,12/5/2003,7,20P,0.5,5.3,6,0.3,0.3,CCM-5,others,0.5
61843,12/5/2003,7,20P,0.333333,0,0,0.2,0.2,BILLET MIL,others,0.333333
61844,12/5/2003,7,20P,0.666667,0,0,0.4,0.4,BILLET MIL,others,0.666667
61845,12/5/2003,7,20P,0.25,0,0,0.15,0.15,BILLET MIL,others,0.25
61894,12/5/2003,7,20P,0.333333,6.2,6.4,0.2,0.2,MILL,others,0.333333
61895,12/5/2003,7,20P,0.333333,6,6.2,0.2,0.2,BILLET MIL,others,0.333333
61897,12/5/2003,7,20P,0.5,12.45,13.15,0.3,0.3,BAR MILL,others,0.5
61909,12/5/2003,7,20P,0.25,0,0,0.15,0.15,BILLET MIL,others,0.25
61926,12/5/2003,7,20P,0.166667,0,0,0.1,0.1,BILLET MIL,ROLL TABLE,0.166667
61940,12/4/2003,7,20.64P,1.916667,16.05,18,1.55,1.55,CCM-1,others,1.916667
61941,12/4/2003,7,20.64P,0.5,6.3,7,0.3,0.3,CONV-A,others,0.5
61951,12/4/2003,7,20.64P,10,10.3,20.3,10,10,CONV-B,others,10
61953,12/4/2003,7,20.64P,16,0,0,16,16,TBDB PLANT,others,16
61964,12/4/2003,7,20.64P,0.833333,19,19.5,0.5,0.5,CSP,TRACK-2,0.833333
61969,12/4/2003,7,20.64P,0.25,0,0,0.15,0.15,BILLET MIL,others,0.25
61970,12/4/2003,7,20P,2,1,3,2,2,CCM-2,others,2
61971,12/4/2003,7,20P,0.583333,0.25,1,0.35,0.35,OT-1,others,0.583333
61980,12/4/2003,7,20P,0.833333,3.55,4.45,0.5,0.5,OT-2,others,0.833333
61981,12/4/2003,7,20P,3.416667,0.3,3.55,3.25,3.25,OT-2,others,3.416667
61992,12/4/2003,7,20.64P,6.5,20.15,2.45,6.3,6.3,OT-3,others,6.5
62058,12/4/2003,7,20.64P,0.533333,7.5,8.22,0.32,0.32,BATTERY-1,others,0.533333
62059,12/4/2003,7,20.64P,3.083333,7.45,10.5,3.05,3.05,LOCP,"VS-14,15",3.083333
62060,12/4/2003,7,20.64P,0.5,0,0,0.3,0.3,RMB,others,0.5
62090,12/3/2003,7,20.64P,0.25,10,10.15,0.15,0.15,M/C-2,others,0.25
62092,12/3/2003,7,20.64P,1,14.3,15.3,1,1,CT-2,others,1
62115,12/3/2003,7,20.64P,0.25,0,0,0.15,0.15,MILL,others,0.25
62125,12/3/2003,7,20.64P,1.833333,0.1,2,1.5,1.5,CONV-A,TH,1.833333
62126,12/3/2003,7,20.64P,0.833333,22.3,23.2,0.5,0.5,CONV-C,others,0.833333
62127,12/3/2003,7,20.64P,10.5,9.3,20,10.3,10.3,LOCP,CO-56,10.5
62150,12/3/2003,7,20.64P,0.5,7.3,8,0.3,0.3,CT-1,others,0.5
62151,12/3/2003,7,20.64P,2.916667,10.35,13.3,2.55,2.55,CCM-4,others,2.916667
62175,12/3/2003,7,20.64P,0.416667,10.5,11.15,0.25,0.25,CONV-B,others,0.416667
62176,12/3/2003,7,20.64P,0.833333,7.3,8.2,0.5,0.5,CONV-C,others,0.833333
62177,12/3/2003,7,20.64P,0.333333,16.25,16.45,0.2,0.2,CONV-C,others,0.333333
62178,12/3/2003,7,20.64P,0.166667,16.2,16.3,0.1,0.1,CONV-B,others,0.166667
62207,12/3/2003,7,20.64P,2.166667,10.2,12.3,2.1,2.1,WBRC,others,2.166667
62208,12/3/2003,7,20.64P,0.583333,9.05,9.4,0.35,0.35,OT-2,others,0.583333
62215,12/3/2003,7,20.64P,2.166667,10.2,12.3,2.1,2.1,others,CC-49,2.166667
62241,12/2/2003,7,20.64P,0.75,8.3,9.15,0.45,0.45,OT-1,others,0.75
62245,12/2/2003,7,20.64P,0.666667,6.4,7.2,0.4,0.4,OT-3,others,0.666667
62246,12/2/2003,7,20.64P,1.75,0,0,1.45,1.45,CONV-A,others,1.75
62247,12/2/2003,7,20.64P,3,10.2,13.2,3,3,LOCP,others,3
62261,12/2/2003,7,20.64P,1.5,0,0,1.3,1.3,RMB,CU-1,1.5
62262,12/2/2003,7,20.64P,0.5,14,14.3,0.3,0.3,OT-3,others,0.5
62263,12/2/2003,7,20.64P,0.166667,8.5,9,0.1,0.1,MILL,others,0.166667
62265,12/2/2003,7,20.64P,8,6,14,8,8,PCM,M/C-3,8
62295,12/2/2003,7,20.64P,0.166667,0,0,0.1,0.1,MILL,others,0.166667
62296,12/2/2003,7,20.64P,0.25,6.3,6.45,0.15,0.15,MILL,others,0.25
62298,12/2/2003,7,20.64P,0.083333,12.05,12.1,0.05,0.05,MILL,others,0.083333
62309,12/2/2003,7,20.64P,24,6,6,24,24,PCM,M/C-1,24
62325,12/2/2003,7,20.64P,0.083333,0,0,0.05,0.05,MILL,RHS,0.083333
62382,12/1/2003,7,20.64,0.25,14,14.15,0.15,0.15,MILL,others,0.25
62516,11/30/2003,7,28P,0.5,14,14.3,0.3,0.3,BAR MILL,others,0.5
62535,11/30/2003,7,28P,0.333333,16.4,17,0.2,0.2,MILL,LINE-4,0.333333
62536,11/30/2003,7,28P,0.5,6.3,7,0.3,0.3,BAR MILL,others,0.5
62601,11/30/2003,7,28P,0.666667,0.3,1.1,0.4,0.4,BAR MILL,LINE-1,0.666667
62602,11/30/2003,7,28P,0.666667,1.2,2,0.4,0.4,BAR MILL,LINE-2,0.666667
62610,11/30/2003,7,28P,1,6.45,7.45,1,1,MILL,others,1
62675,11/29/2003,7,28P,16,0,0,16,16,TBDB PLANT,others,16
62710,11/29/2003,7,28P,0.583333,23.1,23.45,0.35,0.35,CONV-A,others,0.583333
62714,11/29/2003,7,28P,24,6,6,24,184,PCM,M/C-2,24
62757,11/28/2003,7,25P,24,6,6,24,190.1,TG-2,others,24
62758,11/28/2003,7,25P,24,6,6,24,11546,LBSS-1,TR-2,24
62759,11/28/2003,7,25P,6.083333,13.25,19.3,6.05,6.05,CT-1,others,6.083333
62796,11/28/2003,7,25P,1.25,22,23.15,1.15,1.15,CONV-B,others,1.25
62797,11/28/2003,7,25P,24,6,6,24,60.25,FK-1,others,24
62798,11/28/2003,7,25P,0.333333,19.3,19.5,0.2,0.2,CT-1,others,0.333333
62807,11/28/2003,7,25P,24,6,6,24,109,others,CDCP-3,24
62821,11/28/2003,7,25P,2.5,6,8.3,2.3,5.4,OT-1,others,2.5
62837,11/28/2003,7,25P,0.5,17,17.3,0.3,0.3,M/C-1,others,0.5
62900,11/27/2003,7,25P,0.25,0,0,0.15,0.15,BILLET MIL,others,0.25
62924,11/27/2003,7,25P,12,18,6,12,12,PCM,M/C-3,12
62934,11/27/2003,7,25P,4.5,1.3,6,4.3,4.3,CCM-5,others,4.5
62935,11/27/2003,7,25P,0.75,1.4,2.25,0.45,0.45,CT-1,others,0.75
62995,11/26/2003,7,25R,1.166667,2.15,3.25,1.1,1.1,OT-3,others,1.166667
62996,11/26/2003,7,25R,0.5,22,22.3,0.3,0.3,BAR MILL,others,0.5
62998,11/26/2003,7,25R,0.333333,0,0,0.2,0.2,BILLET MIL,others,0.333333
62999,11/26/2003,7,25R,0.5,0,0,0.3,0.3,MILL,others,0.5
63000,11/26/2003,7,25R,0.333333,0,0,0.2,0.2,MILL,others,0.333333
63055,11/26/2003,7,25R,0.333333,0,0,0.2,0.2,MILL,LHS,0.333333
63093,11/26/2003,7,25R,0.666667,16,16.4,0.4,0.4,BAR MILL,LINE-2,0.666667
63106,11/25/2003,7,25R,0.583333,18.4,19.15,0.35,0.35,OT-2,CO-9,0.583333
63169,11/25/2003,7,25R,0.25,7.35,7.5,0.15,0.15,M/C-1,others,0.25
63178,11/25/2003,7,25R,0.75,3.35,4.2,0.45,0.45,OT-2,others,0.75
63179,11/25/2003,7,25R,0.083333,0,0,0.05,0.05,MILL,RHS,0.083333
63190,11/25/2003,7,25R,0.166667,0,0,0.1,0.1,MILL,RHS,0.166667
63212,11/25/2003,7,25R,0.083333,0,0,0.05,0.05,MILL,RHS,0.083333
63213,11/25/2003,7,25R,0.166667,0,0,0.1,0.1,MILL,RHS,0.166667
63214,11/25/2003,7,25R,0.25,0,0,0.15,0.15,MILL,others,0.25
63326,11/24/2003,7,25R,1.833333,16.4,18.3,1.5,1.5,CCM-2,others,1.833333
63335,11/24/2003,7,25R,0.166667,0,0,0.1,0.1,MILL,LHS,0.166667
63336,11/24/2003,7,25R,3.833333,20.1,0,3.5,3.5,MILL,others,3.833333
63341,11/24/2003,7,25R,0.333333,0,0,0.2,0.2,BAR MILL,others,0.333333
63363,11/24/2003,7,25R,5,12,17,5,5,others,PC-1,5
63368,11/24/2003,7,25R,8,10,18,8,8,SCR,others,8
63369,11/24/2003,7,25R,7.75,10,17.45,7.45,7.45,others,RG-1,7.75
63382,11/23/2003,7,25R,1.166667,10.05,11.15,1.1,1.1,MILL,others,1.166667
63393,11/23/2003,7,25R,0.833333,10.1,11,0.5,0.5,CT-1,others,0.833333
63394,11/23/2003,7,25R,2.083333,7.15,9.2,2.05,2.05,MILL,others,2.083333
63395,11/23/2003,7,25R,0.5,8.15,8.45,0.3,0.3,CONV-A,others,0.5
63400,11/23/2003,7,25R,0.25,0,0,0.15,0.15,BILLET MIL,others,0.25
63401,11/23/2003,7,25R,1,11.3,12.3,1,1,RMB,PM-19,1
63408,11/23/2003,7,25R,2,6,8,2,2,RMB,others,2
63459,11/23/2003,7,25R,13.5,15.4,5.1,13.3,13.3,CT-1,others,13.5
63460,11/23/2003,7,25R,9.5,20.3,6,9.3,9.3,OT-3,others,9.5
63514,11/22/2003,7,25R,24,6,6,24,11522,LBSS-1,TR-2,24
63619,11/21/2003,7,28R,13.5,6,19.3,13.3,37.3,GETS,TG-1,13.5
63648,11/21/2003,7,28R,24,6,6,24,71.55,PCM,M/C-4,24
63649,11/21/2003,7,28R,20,6,2,20,164,PCM,M/C-1,20
63650,11/21/2003,7,28R,24,6,6,24,160,PCM,M/C-2,24
63667,11/21/2003,7,28R,0.083333,6,6.05,0.05,597.05,others,CHAMBER-12,0.083333
63670,11/21/2003,7,28R,1,6,7,1,1.3,CT-2,others,1
63718,11/21/2003,7,28R,1,10.3,11.3,1,1,MILL,others,1
63769,11/20/2003,7,28R,0.5,10.15,10.45,0.3,0.3,OT-2,others,0.5
63770,11/20/2003,7,28R,0.083333,0,0,0.05,0.05,MILL,RHS,0.083333
63771,11/20/2003,7,28R,0.083333,0,0,0.05,0.05,MILL,LHS,0.083333
63785,11/20/2003,7,28R,0.25,6.2,6.35,0.15,0.15,MILL,others,0.25
63793,11/20/2003,7,28R,0.583333,17.45,18.2,0.35,0.35,LOCP,others,0.583333
63797,11/20/2003,7,28R,9.75,8,17.45,9.45,9.45,BRC,others,9.75
63811,11/20/2003,7,28R,0.5,10.3,11,0.3,0.3,CPP,Y-11,0.5
63812,11/20/2003,7,28R,24,6,6,24,33.4,BOILER-1,others,24
63858,11/19/2003,7,28R,16.5,6,22.3,16.3,16.3,OT-1,others,16.5
63918,11/19/2003,7,28R,9.5,20.3,6,9.3,9.3,CT-2,others,9.5
63923,11/19/2003,7,28R,11.75,11.15,23,11.45,11.45,CPP,Y-11,11.75
63930,11/19/2003,7,32R,0.5,5.1,5.4,0.3,0.3,CT-1,others,0.5
63946,11/19/2003,7,28R,20,6,2,20,176,PCM,M/C-3,20
63955,11/19/2003,7,32R,24,6,6,24,85,others,CDCP-3,24
63957,11/19/2003,7,28R,1.5,6,7.3,1.3,29.45,OT-2,others,1.5
63967,11/19/2003,7,28R,0.5,0,0,0.3,0.3,BILLET MIL,S-4,0.5
64001,11/18/2003,7,32R,0.166667,0,0,0.1,0.1,MILL,others,0.166667
64039,11/18/2003,7,32R,0.166667,0,0,0.1,0.1,MILL,others,0.166667
64040,11/18/2003,7,32R,0.333333,16.3,16.5,0.2,0.2,CONV-B,others,0.333333
64042,11/18/2003,7,32R,0.583333,14.25,15,0.35,0.35,CONV-A,others,0.583333
64044,11/18/2003,7,32R,0.633333,15.45,16.23,0.38,0.38,CONV-C,others,0.633333
64045,11/18/2003,7,32R,0.916667,14,14.55,0.55,0.55,CONV-C,TH,0.916667
64046,11/18/2003,7,32R,6.166667,12,18.1,6.1,6.1,CCM-6,others,6.166667
64047,11/18/2003,7,32R,2.416667,9.35,12,2.25,2.25,CCM-6,others,2.416667
64073,11/18/2003,7,32R,0.25,16.15,16.3,0.15,0.15,M/C-2,others,0.25
64074,11/18/2003,7,32R,0.083333,0,0,0.05,0.05,MILL,RHS,0.083333
64178,11/17/2003,7,32R,0.333333,0,0,0.2,0.2,MILL,RHS,0.333333
64179,11/17/2003,7,32R,0.333333,0,0,0.2,0.2,MILL,LHS,0.333333
64180,11/17/2003,7,32R,0.5,0,0,0.3,0.3,MILL,others,0.5
64186,11/17/2003,7,32R,0.333333,0,0,0.2,0.2,MILL,others,0.333333
64187,11/17/2003,7,32R,1.833333,10.55,12.45,1.5,1.5,CCM-4,others,1.833333
64215,11/17/2003,7,32R,8,22,6,8,8,others,PC-1,8
64228,11/17/2003,7,32R,0.25,5.45,6,0.15,0.15,CT-1,others,0.25
64238,11/17/2003,7,32R,1.75,3.45,5.3,1.45,1.45,CT-2,others,1.75
64267,11/17/2003,7,32R,10,9,19,10,10,OT-2,others,10
64339,11/16/2003,7,40R,10,20,6,10,10,OT-1,others,10
64351,11/16/2003,7,32R,0.333333,0,0,0.2,0.2,BILLET MIL,others,0.333333
64373,11/16/2003,7,40R,0.5,11,11.3,0.3,0.3,CONV-A,others,0.5
64391,11/16/2003,7,40R,0.25,7,7.15,0.15,0.15,CONV-C,others,0.25
64405,11/16/2003,7,32R,0.416667,9.3,9.55,0.25,0.25,M/C-2,B FEEDER,0.416667
64406,11/16/2003,7,32R,6.083333,12.45,18.5,6.05,6.05,CCM-4,others,6.083333
64426,11/15/2003,7,36R,10,9,19,10,10,others,"CO-7,10",10
64432,11/15/2003,7,36R,24,6,6,24,142.1,TG-2,others,24
64434,11/15/2003,7,36R,24,6,6,24,47.55,PCM,M/C-4,24
64435,11/15/2003,7,36R,24,6,6,24,136,PCM,M/C-2,24
64444,11/15/2003,7,36R,3,6,9,3,11.3,OT-2,others,3
64466,11/15/2003,7,36R,0.333333,0,0,0.2,0.2,MILL,others,0.333333
64475,11/15/2003,7,36R,8.833333,9,17.5,8.5,8.5,BRC,others,8.833333
64478,11/15/2003,7,36R,8.166667,8.15,16.25,8.1,8.1,OT-1,others,8.166667
64499,11/15/2003,7,36R,0.5,14.45,15.15,0.3,0.3,OT-3,others,0.5
64539,11/15/2003,7,36R,7.5,10,17.3,7.3,7.3,WBRC,"CC-51,52",7.5
64540,11/15/2003,7,36R,6.75,10,16.45,6.45,6.45,CT-2,others,6.75
64555,11/14/2003,7,36R,0.5,16.15,16.45,0.3,0.3,CT-2,others,0.5
64568,11/14/2003,7,36R,0.833333,12,12.5,0.5,0.5,CT-1,others,0.833333
64569,11/14/2003,7,36R,0.25,15.45,16,0.15,0.15,M/C-2,others,0.25
64570,11/14/2003,7,36R,24,6,6,24,11498,LBSS-1,TR-2,24
64571,11/14/2003,7,36R,8.833333,9,17.5,8.5,8.5,others,TB STKR,8.833333
64572,11/14/2003,7,36R,1.466667,22.2,23.48,1.28,1.28,CONV-B,others,1.466667
64591,11/14/2003,7,36R,0.583333,1,1.35,0.35,0.35,OT-2,others,0.583333
64597,11/14/2003,7,36R,0.666667,15.35,16.15,0.4,0.4,TB-2,others,0.666667
64598,11/14/2003,7,36R,7.833333,6,13.5,7.5,167.5,BOILER-2,others,7.833333
64599,11/14/2003,7,36R,6.333333,6,12.2,6.2,7.5,CCM-6,others,6.333333
64600,11/14/2003,7,36R,24,6,6,24,144,PCM,M/C-1,24
64614,11/14/2003,7,36R,24,6,6,24,156,PCM,M/C-3,24
64638,11/14/2003,7,36R,0.5,0,0,0.3,0.3,RMB,others,0.5
64639,11/14/2003,7,36R,0.416667,20.25,20.5,0.25,0.25,CONV-B,others,0.416667
64684,11/14/2003,7,36R,0.583333,0,0,0.35,0.35,MILL,LINE-4,0.583333
64851,11/12/2003,7,16R,0.083333,0,0,0.05,0.05,MILL,RHS,0.083333
64861,11/12/2003,7,16R,0.083333,0,0,0.05,0.05,MILL,RHS,0.083333
64862,11/12/2003,7,16R,0.25,0,0,0.15,0.15,MILL,others,0.25
64867,11/12/2003,7,16R,0.25,0,0,0.15,0.15,MILL,others,0.25
64872,11/12/2003,7,16R,0.333333,6.4,7,0.2,0.2,MILL,IM,0.333333
64894,11/12/2003,7,16R,0.166667,0,0,0.1,0.1,BILLET MIL,others,0.166667
64895,11/12/2003,7,16R,0.666667,17.45,18.25,0.4,0.4,CONV-C,others,0.666667
64896,11/12/2003,7,16R,0.5,5.3,6,0.3,0.3,CT-2,others,0.5
64897,11/12/2003,7,16R,4.083333,17.15,21.2,4.05,4.05,CT-1,others,4.083333
64898,11/12/2003,7,16R,0.5,23.15,23.45,0.3,0.3,CT-2,others,0.5
64901,11/12/2003,7,16R,0.083333,0,0,0.05,0.05,MILL,LHS,0.083333
64902,11/12/2003,7,16R,0.25,0,0,0.15,0.15,MILL,others,0.25
65020,11/11/2003,7,16R,0.5,3,3.3,0.3,0.3,BAR MILL,LINE-1,0.5
65021,11/11/2003,7,16R,15.333333,14.4,6,15.2,15.2,others,FAC-3,15.333333
65022,11/11/2003,7,16R,24,6,6,24,24,GETS,TG-1,24
65023,11/11/2003,7,16R,0.25,10.3,10.45,0.15,0.15,M/C-1,others,0.25
65024,11/11/2003,7,16R,1,6,7,1,1,RMB,others,1
65074,11/11/2003,7,16R,0.25,0,0,0.15,0.15,BILLET MIL,others,0.25
65075,11/11/2003,7,16R,0.666667,9.4,10.2,0.4,0.4,BAR MILL,LINE-2,0.666667
65076,11/11/2003,7,16R,0.666667,10.3,11.1,0.4,0.4,BAR MILL,LINE-1,0.666667
65077,11/11/2003,7,16R,0.666667,0,0,0.4,0.4,MILL,"S-12,17",0.666667
65078,11/11/2003,7,16R,0.666667,11.2,12,0.4,0.4,MILL,LINE-3,0.666667
65079,11/11/2003,7,16R,0.666667,11,11.4,0.4,0.4,MILL,LINE-1,0.666667
65085,11/11/2003,7,16R,0.666667,8.55,9.35,0.4,0.4,MILL,S-4,0.666667
65087,11/11/2003,7,16R,0.25,7.3,7.45,0.15,0.15,M/C-2,B FEEDER,0.25
65111,11/11/2003,7,16R,8.833333,9,17.5,8.5,8.5,others,TB STKR,8.833333
65146,11/10/2003,7,16R,0.666667,21.2,22,0.4,0.4,CT-1,others,0.666667
65147,11/10/2003,7,16R,2.416667,22,0.25,2.25,2.25,CT-1,PC-1,2.416667
65148,11/10/2003,7,16R,0.5,0.25,0.55,0.3,0.3,CT-1,others,0.5
65149,11/10/2003,7,16R,0.5,2,2.3,0.3,0.3,CT-1,others,0.5
65155,11/10/2003,7,16R,0.25,1.15,1.3,0.15,0.15,M/C-1,others,0.25
65160,11/10/2003,7,16R,0.75,14.3,15.15,0.45,0.45,CWP-4,others,0.75
65169,11/10/2003,7,16R,0.916667,14.3,15.25,0.55,0.55,CH-2,PAC-B,0.916667
65176,11/10/2003,7,16R,24,6,6,24,35,LOCP,others,24
65177,11/10/2003,7,16R,24,6,6,24,160,BOILER-2,others,24
65220,11/10/2003,7,16R,5.583333,6,11.35,5.35,16.05,CCM-4,others,5.583333
65224,11/10/2003,7,16R,24,6,6,24,440,FK-5,others,24
65255,11/10/2003,7,16R,0.5,2.3,3,0.3,0.3,CT-1,others,0.5
65256,11/10/2003,7,16R,24,6,6,24,118.1,TG-2,others,24
65257,11/10/2003,7,16R,12.416667,8.05,20.3,12.25,12.25,OT-1,others,12.416667
65284,11/9/2003,7,16R,22,6,4,22,22,BILLET MIL,others,22
65316,11/9/2003,7,16R,22,6,4,22,22,BAR MILL,others,22
65317,11/9/2003,7,16R,1,4,5,1,1,BAR MILL,others,1
65336,11/9/2003,7,16R,14.5,9.3,0,14.3,14.3,M/C-2,others,14.5
65342,11/9/2003,7,16R,0.25,2,2.15,0.15,0.15,M/C-2,others,0.25
65348,11/9/2003,7,16R,0.833333,0.45,1.35,0.5,0.5,CONV-A,TH,0.833333
65373,11/9/2003,7,16R,8.5,21.3,6,8.3,8.3,OT-2,others,8.5
65390,11/9/2003,7,16R,23.916667,6.05,6,23.55,23.55,PCM,M/C-4,23.916667
65407,11/9/2003,7,16R,0.333333,0,0,0.2,0.2,MILL,others,0.333333
65423,11/8/2003,7,16R,1.25,2.15,3.3,1.15,1.15,MILL,others,1.25
65433,11/8/2003,7,16R,0.25,2,2.15,0.15,0.15,MILL,S-11,0.25
65434,11/8/2003,7,16R,3.583333,9.4,13.15,3.35,3.35,CCM-1,others,3.583333
65435,11/8/2003,7,16R,0.333333,16.25,16.45,0.2,0.2,CT-1,others,0.333333
65436,11/8/2003,7,16R,0.333333,0,0,0.2,0.2,MILL,others,0.333333
65440,11/8/2003,7,16R,0.5,7.45,8.15,0.3,0.3,M/C-1,others,0.5
65492,11/8/2003,7,16R,1,14.15,15.15,1,1,GETS,TG-2,1
65493,11/8/2003,7,16R,0.083333,0,0,0.05,0.05,MILL,RHS,0.083333
65494,11/8/2003,7,16R,5.416667,6,11.25,5.25,7.35,OT-3,others,5.416667
65495,11/8/2003,7,16R,11.833333,6,17.5,11.5,33.15,OT-2,others,11.833333
65496,11/8/2003,7,16R,6,6,12,6,555,others,CHAMBER-1,6
65517,11/8/2003,7,16R,16,0,0,16,16,TBDB PLANT,others,16
65523,11/8/2003,7,16R,24,6,6,24,112,PCM,M/C-2,24
65525,11/8/2003,7,16R,0.75,8,8.45,0.45,0.45,CONV-A,others,0.75
65527,11/8/2003,7,16R,0.833333,14.3,15.2,0.5,0.5,CONV-B,others,0.833333
65528,11/8/2003,7,16R,0.833333,11.25,12.15,0.5,0.5,OT-3,others,0.833333
65556,11/7/2003,7,16R,1.25,15.3,16.45,1.15,1.15,WBRC,CC-48  ,1.25
65557,11/7/2003,7,16R,8.5,10,18.3,8.3,8.3,others,"CC-9,13",8.5
65558,11/7/2003,7,16R,8,10,18,8,8,WBRC,others,8
65559,11/7/2003,7,16R,1.666667,7.4,9.2,1.4,1.4,CT-2,others,1.666667
65572,11/7/2003,7,16R,0.666667,9.1,9.5,0.4,0.4,CONV-C,others,0.666667
65595,11/7/2003,7,16R,0.333333,15.1,15.3,0.2,0.2,CONV-A,others,0.333333
65599,11/7/2003,7,16R,11.5,9,20.3,11.3,11.3,others,CO-7,11.5
65600,11/7/2003,7,16R,7.166667,9.15,16.25,7.1,7.1,CT-1,others,7.166667
65601,11/7/2003,7,16R,0.083333,0,0,0.05,0.05,MILL,RHS,0.083333
65602,11/7/2003,7,16R,0.083333,0,0,0.05,0.05,MILL,RHS,0.083333
65611,11/7/2003,7,16R,0.083333,0,0,0.05,0.05,MILL,LHS,0.083333
65616,11/7/2003,7,16R,0.05,0,0,0.03,0.03,MILL,LHS,0.05
65633,11/7/2003,7,16R,0.5,17.5,18.2,0.3,0.3,OT-2,others,0.5
65641,11/7/2003,7,16R,0.5,6,6.3,0.3,0.3,MILL,others,0.5
65667,11/7/2003,7,16R,0.25,19.4,19.55,0.15,0.15,CONV-A,others,0.25
65690,11/6/2003,7,16R,0.033333,0,0,0.02,0.02,MILL,LHS,0.033333
65691,11/6/2003,7,16R,7.166667,20.3,3.4,7.1,7.1,OT-1,others,7.166667
65701,11/6/2003,7,16R,2,16.3,18.3,2,2,FK-2,others,2
65712,11/6/2003,7,16R,13,9,22,13,13,MILL,others,13
65714,11/6/2003,7,16R,0.583333,16.5,17.25,0.35,0.35,CONV-A,others,0.583333
65726,11/6/2003,7,16R,24,6,6,24,573,others,CHAMBER-12,24
65727,11/6/2003,7,16R,0.333333,10,10.2,0.2,0.2,CONV-A,others,0.333333
65730,11/6/2003,7,16R,1,7.4,8.4,1,1,CONV-C,TH,1
65731,11/6/2003,7,16R,0.25,9,9.15,0.15,0.15,CONV-A,others,0.25
65776,11/6/2003,7,16R,2,10.3,12.3,2,2,RMB,PM-19,2
65777,11/6/2003,7,16R,0.083333,7.1,7.15,0.05,0.05,MILL,others,0.083333
65778,11/6/2003,7,16R,0.25,17.5,18.05,0.15,0.15,CONV-A,others,0.25
65797,11/6/2003,7,16R,0.75,0,0,0.45,0.45,MILL,others,0.75
65820,11/5/2003,7,16R,0.166667,17.5,18,0.1,0.1,MILL,CHG GD-2,0.166667
65821,11/5/2003,7,16R,1,16.05,17.05,1,1,CONV-A,others,1
65887,11/5/2003,7,16R,1.666667,18.3,20.1,1.4,1.4,CONV-B,TH,1.666667
65892,11/5/2003,7,16R,16,0,0,16,16,TBDB PLANT,others,16
65904,11/5/2003,7,16R,0.666667,17,17.4,0.4,0.4,BAR MILL,LINE-2,0.666667
65906,11/5/2003,7,16R,0.833333,14,14.5,0.5,0.5,BAR MILL,LINE-2,0.833333
65909,11/5/2003,7,16R,1.5,14,15.3,1.3,1.3,BAR MILL,LINE-1,1.5
65910,11/5/2003,7,16R,0.5,20.2,20.5,0.3,0.3,CT-2,others,0.5
65932,11/5/2003,7,16R,9.916667,6,15.55,9.55,9.55,WBRC,others,9.916667
65933,11/5/2003,7,16R,24,6,6,24,88,PCM,M/C-2,24
65934,11/5/2003,7,16R,0.75,4.55,5.4,0.45,0.45,OT-1,PC-1,0.75
65937,11/5/2003,7,16R,0.833333,5.1,6,0.5,0.5,others,CHAMBER-8,0.833333
65941,11/5/2003,7,16R,3,0,0,3,3,CT-2,others,3
66033,11/4/2003,7,22P,11,19,6,11,11,LOCP,others,11
66129,11/3/2003,7,22P,0.25,22.5,23.05,0.15,0.15,M/C-1,others,0.25
66136,11/3/2003,7,20P,0.583333,0.15,0.5,0.35,0.35,CONV-C,others,0.583333
66137,11/3/2003,7,22P,0.666667,22.2,23,0.4,0.4,BAR MILL,S-22,0.666667
66189,11/3/2003,7,22P,2.25,6,8.15,2.15,3.05,CCM-5,others,2.25
66192,11/3/2003,7,22P,24,6,6,24,96,PCM,M/C-1,24
66197,11/3/2003,7,22P,0.25,0.15,0.3,0.15,0.15,M/C-1,others,0.25
66200,11/3/2003,7,22P,24,6,6,24,112,PCM,M/C-4,24
66201,11/3/2003,7,22P,24,6,6,24,94.1,TG-2,others,24
66203,11/3/2003,7,22P,17.25,6,23.15,17.15,27.3,CT-1,others,17.25
